StockCode,Predicted_7d_Demand,Current_Stock,Inventory_Status
35594,0.18483311,0,UNDERSTOCKED
35596,0.117683806,0,UNDERSTOCKED
35597A,0.054290794,0,UNDERSTOCKED
35597B,0.075082846,0,UNDERSTOCKED
35597D,0.25424176,0,UNDERSTOCKED
35598A,0.13997954,0,UNDERSTOCKED
35598B,2.9087472,5,OVERSTOCKED
35598C,0.07704983,0,UNDERSTOCKED
35598D,4.4532275,3,UNDERSTOCKED
35599B,2.314572,5,OVERSTOCKED
35599D,1.7080576,2,HEALTHY
35600D,0.18399002,0,UNDERSTOCKED
35603B,0.033456143,0,UNDERSTOCKED
35603C,0.1328595,0,UNDERSTOCKED
35607A,0.30048433,0,UNDERSTOCKED
35607B,0.476515,0,UNDERSTOCKED
35609A,0.23987696,0,UNDERSTOCKED
35610A,0.18762368,0,UNDERSTOCKED
35610B,0.18762368,0,UNDERSTOCKED
35610C,0.17464364,0,UNDERSTOCKED
35611B,0.054290794,0,UNDERSTOCKED
35633B,0.1728367,0,UNDERSTOCKED
35637A,2.125193,2,HEALTHY
35637C,0.44509816,0,UNDERSTOCKED
35638A,0.22095208,0,UNDERSTOCKED
35638B,0.34461272,0,UNDERSTOCKED
35644,0.09604395,0,UNDERSTOCKED
35645,0.17078061,0,UNDERSTOCKED
35646,4.149651,9,OVERSTOCKED
35647,0.30048433,0,UNDERSTOCKED
35648,6.423093,15,OVERSTOCKED
35649,0.95465165,0,UNDERSTOCKED
35650,0.043281183,0,UNDERSTOCKED
35651,2.2272615,5,OVERSTOCKED
35652,0.075082846,0,UNDERSTOCKED
35653,0.29463416,0,UNDERSTOCKED
35654,0.050800785,0,UNDERSTOCKED
35751C,0.033456143,0,UNDERSTOCKED
35751D,0.033456143,0,UNDERSTOCKED
35793,0.033456143,0,UNDERSTOCKED
35809A,0.3606576,0,UNDERSTOCKED
35809B,0.13547264,0,UNDERSTOCKED
35810A,1.7740979,4,OVERSTOCKED
35810B,0.47516513,0,UNDERSTOCKED
35811A,0.23328224,0,UNDERSTOCKED
35815B,0.033456143,0,UNDERSTOCKED
35815P,0.7950279,1,HEALTHY
35816B,0.18762368,0,UNDERSTOCKED
35816P,0.54884005,0,UNDERSTOCKED
35817B,0.18762368,0,UNDERSTOCKED
35817P,0.39590502,0,UNDERSTOCKED
35818B,0.6664297,0,UNDERSTOCKED
35818P,2.5706782,3,HEALTHY
35819B,2.9867728,5,OVERSTOCKED
35819P,0.8102222,0,UNDERSTOCKED
35821B,0.13547264,0,UNDERSTOCKED
35821P,0.033456143,0,UNDERSTOCKED
35822B,0.21539108,0,UNDERSTOCKED
35822P,0.18399002,0,UNDERSTOCKED
35823P,0.033456143,0,UNDERSTOCKED
35824B,0.26385567,0,UNDERSTOCKED
35824C,0.18762368,0,UNDERSTOCKED
35824P,0.23266943,0,UNDERSTOCKED
35832,0.3441353,0,UNDERSTOCKED
35833G,0.17495157,0,UNDERSTOCKED
35833P,0.62816167,0,UNDERSTOCKED
35837,0.033456143,0,UNDERSTOCKED
35838A,0.17495157,0,UNDERSTOCKED
35838B,0.1328595,0,UNDERSTOCKED
35840,0.033456143,0,UNDERSTOCKED
35909A,0.09604395,0,UNDERSTOCKED
35909B,0.075082846,0,UNDERSTOCKED
35910A,0.13085252,0,UNDERSTOCKED
35910B,0.122039706,0,UNDERSTOCKED
35911A,1.2150874,1,HEALTHY
35911B,0.13085252,0,UNDERSTOCKED
35912B,0.44220757,0,UNDERSTOCKED
35913B,0.2242588,0,UNDERSTOCKED
35914,0.40051982,0,UNDERSTOCKED
35915A,0.033456143,0,UNDERSTOCKED
35915B,0.18762368,0,UNDERSTOCKED
35915C,0.17641549,0,UNDERSTOCKED
35916A,0.179347,0,UNDERSTOCKED
35916B,0.12657048,0,UNDERSTOCKED
35916C,0.19110423,0,UNDERSTOCKED
35918B,0.039951548,0,UNDERSTOCKED
35920,0.36045417,0,UNDERSTOCKED
35921,0.18762368,0,UNDERSTOCKED
35922,0.1328595,0,UNDERSTOCKED
35923,5.449769,6,HEALTHY
35924,2.1343024,4,OVERSTOCKED
35930,0.033456143,0,UNDERSTOCKED
35931,0.17352596,0,UNDERSTOCKED
35932,0.12342077,0,UNDERSTOCKED
35933,2.0985472,3,HEALTHY
35936,0.09677066,0,UNDERSTOCKED
35937,0.18762368,0,UNDERSTOCKED
35945,0.033456143,0,UNDERSTOCKED
35950,0.033456143,0,UNDERSTOCKED
35951,0.3630414,0,UNDERSTOCKED
35953,62.12185,58,HEALTHY
35954,7.5552473,4,UNDERSTOCKED
35955,0.033456143,0,UNDERSTOCKED
35957,0.34727785,0,UNDERSTOCKED
35958,0.3606576,0,UNDERSTOCKED
35961,25.272774,26,HEALTHY
35962,0.25730988,0,UNDERSTOCKED
35963,0.17352596,0,UNDERSTOCKED
35964,6.93536,9,HEALTHY
35965,0.55170864,0,UNDERSTOCKED
35966,0.33713233,0,UNDERSTOCKED
35967,3.7716017,7,OVERSTOCKED
35968,1.8963284,2,HEALTHY
35969,0.25730988,0,UNDERSTOCKED
35970,172.63814,395,OVERSTOCKED
35971,4.598583,11,OVERSTOCKED
35972,0.7988884,1,HEALTHY
35973,0.09677066,0,UNDERSTOCKED
35974,0.033456143,0,UNDERSTOCKED
35976B,0.033456143,0,UNDERSTOCKED
35979,0.033456143,0,UNDERSTOCKED
35980B,0.033456143,0,UNDERSTOCKED
35980C,0.23987696,0,UNDERSTOCKED
35981C,0.25730988,0,UNDERSTOCKED
35991,0.21711431,0,UNDERSTOCKED
35995,0.033456143,0,UNDERSTOCKED
35999,0.033456143,0,UNDERSTOCKED
37112,0.039951548,0,UNDERSTOCKED
37326,0.033456143,0,UNDERSTOCKED
37327,3.7348924,8,OVERSTOCKED
37330,0.30048433,0,UNDERSTOCKED
37333,0.17495157,0,UNDERSTOCKED
37340,17.327318,36,OVERSTOCKED
37342,0.8924928,1,HEALTHY
37343,0.35968128,0,UNDERSTOCKED
37345,0.033456143,0,UNDERSTOCKED
37348,0.054464538,0,UNDERSTOCKED
37351,0.39845398,0,UNDERSTOCKED
37352,0.38961586,0,UNDERSTOCKED
37370,2.5039723,5,OVERSTOCKED
37379A,0.10128805,0,UNDERSTOCKED
37379B,0.3630414,0,UNDERSTOCKED
37399,0.033456143,0,UNDERSTOCKED
37408,0.033456143,0,UNDERSTOCKED
37409,0.050800785,0,UNDERSTOCKED
37410,0.669225,1,HEALTHY
37413,4.6209946,2,UNDERSTOCKED
37422,0.23266943,0,UNDERSTOCKED
37423,0.39383316,0,UNDERSTOCKED
37424,0.39787006,0,UNDERSTOCKED
37432,0.033456143,0,UNDERSTOCKED
37438,0.033456143,0,UNDERSTOCKED
37441,0.29827547,0,UNDERSTOCKED
37444A,0.35812047,0,UNDERSTOCKED
37444B,0.34902966,0,UNDERSTOCKED
37444C,0.34210923,0,UNDERSTOCKED
37446,8.140923,15,OVERSTOCKED
37447,5.4956303,13,OVERSTOCKED
37448,9.295322,8,HEALTHY
37449,5.289752,9,OVERSTOCKED
37450,5.64259,11,OVERSTOCKED
37451,0.033456143,0,UNDERSTOCKED
37461,0.23026262,0,UNDERSTOCKED
37462B,0.1328595,0,UNDERSTOCKED
37462E,0.1960989,0,UNDERSTOCKED
37464,0.21539108,0,UNDERSTOCKED
37467,0.6213159,1,OVERSTOCKED
37468,0.46536243,0,UNDERSTOCKED
37471,0.34551284,0,UNDERSTOCKED
37474,0.1328595,0,UNDERSTOCKED
37475,0.60075593,1,OVERSTOCKED
37476,0.1837916,0,UNDERSTOCKED
37477B,0.050800785,0,UNDERSTOCKED
37477C,0.04765362,0,UNDERSTOCKED
37479B,0.34521016,0,UNDERSTOCKED
37479P,0.890535,1,HEALTHY
37481,0.04765362,0,UNDERSTOCKED
37482B,0.34280825,0,UNDERSTOCKED
37482P,0.29827547,0,UNDERSTOCKED
37483,0.18762368,0,UNDERSTOCKED
37484,0.033456143,0,UNDERSTOCKED
37485,0.050800785,0,UNDERSTOCKED
37487B,0.1328595,0,UNDERSTOCKED
37488A,0.12342077,0,UNDERSTOCKED
37489A,0.37599334,0,UNDERSTOCKED
37489B,0.28824094,0,UNDERSTOCKED
37489C,0.17220671,0,UNDERSTOCKED
37489D,0.57353455,1,OVERSTOCKED
37491A,0.050800785,0,UNDERSTOCKED
37491B,0.057221718,0,UNDERSTOCKED
37491C,0.07904842,0,UNDERSTOCKED
37491D,0.06948177,0,UNDERSTOCKED
37492A,0.033456143,0,UNDERSTOCKED
37492B,0.231115,0,UNDERSTOCKED
37492C,0.13085252,0,UNDERSTOCKED
37492D,0.214557,0,UNDERSTOCKED
37494A,0.13547264,0,UNDERSTOCKED
37495,4.624865,6,HEALTHY
37500,4.823618,11,OVERSTOCKED
37501,0.32326642,0,UNDERSTOCKED
37502,0.30048433,0,UNDERSTOCKED
37503,0.33968788,0,UNDERSTOCKED
37506,0.10128805,0,UNDERSTOCKED
37508,0.1328595,0,UNDERSTOCKED
37509,0.10128805,0,UNDERSTOCKED
40001,5.552988,6,HEALTHY
40002,0.033456143,0,UNDERSTOCKED
40003,0.3630414,0,UNDERSTOCKED
40005B,0.24255225,0,UNDERSTOCKED
40016,10.748353,20,OVERSTOCKED
40018E,0.21539108,0,UNDERSTOCKED
40018F,0.36107084,0,UNDERSTOCKED
40046A,0.6330468,1,OVERSTOCKED
40046C,0.033456143,0,UNDERSTOCKED
44089A,0.20166485,0,UNDERSTOCKED
44089C,0.19941851,0,UNDERSTOCKED
44091A,0.09587386,0,UNDERSTOCKED
44091C,0.13085252,0,UNDERSTOCKED
44092B,0.106321864,0,UNDERSTOCKED
44092C,0.17227747,0,UNDERSTOCKED
44217M,0.1328595,0,UNDERSTOCKED
44228,0.1780464,0,UNDERSTOCKED
44230,0.21461298,0,UNDERSTOCKED
44234,2.0651908,5,OVERSTOCKED
44235,1.2918874,1,UNDERSTOCKED
44236,0.21126632,0,UNDERSTOCKED
44241C,0.1328595,0,UNDERSTOCKED
44242A,0.06838885,0,UNDERSTOCKED
44242B,0.41477737,0,UNDERSTOCKED
44265,0.050800785,0,UNDERSTOCKED
45008C,0.1328595,0,UNDERSTOCKED
45013,0.16783965,0,UNDERSTOCKED
45014,0.033456143,0,UNDERSTOCKED
45016,0.13547264,0,UNDERSTOCKED
46000M,14.013805,12,HEALTHY
46000P,0.36070454,0,UNDERSTOCKED
46000R,1.6742952,2,HEALTHY
46000S,20.892952,27,HEALTHY
46000U,1.2938567,0,UNDERSTOCKED
46037A,0.04765362,0,UNDERSTOCKED
46115B,0.2185077,0,UNDERSTOCKED
46118,1.7188581,1,UNDERSTOCKED
46126A,0.22663625,0,UNDERSTOCKED
46137D,0.13085252,0,UNDERSTOCKED
46138B,0.24280056,0,UNDERSTOCKED
46138D,0.033456143,0,UNDERSTOCKED
46307,0.054464538,0,UNDERSTOCKED
46775A,0.03455532,0,UNDERSTOCKED
46775B,0.033456143,0,UNDERSTOCKED
46775D,0.27538967,0,UNDERSTOCKED
46775E,0.0670094,0,UNDERSTOCKED
46776A,0.45279437,0,UNDERSTOCKED
46776B,0.3479415,0,UNDERSTOCKED
46776C,0.29180905,0,UNDERSTOCKED
46776D,0.13219172,0,UNDERSTOCKED
46776E,0.31838405,0,UNDERSTOCKED
46776F,0.39595094,0,UNDERSTOCKED
47013A,0.18762368,0,UNDERSTOCKED
47013C,0.18762368,0,UNDERSTOCKED
47016,0.1398544,0,UNDERSTOCKED
47021G,0.29827547,0,UNDERSTOCKED
47310M,2.352372,3,HEALTHY
47341A,0.117683806,0,UNDERSTOCKED
47341B,0.3358557,0,UNDERSTOCKED
47343A,0.27608317,0,UNDERSTOCKED
47344B,0.1328595,0,UNDERSTOCKED
47347B,0.17352596,0,UNDERSTOCKED
47348A,0.3691013,0,UNDERSTOCKED
47351B,0.40836143,0,UNDERSTOCKED
47367B,0.44305247,0,UNDERSTOCKED
47369A,0.1474868,0,UNDERSTOCKED
47369B,0.13159278,0,UNDERSTOCKED
47420,1.0286654,1,HEALTHY
47421,5.840936,10,OVERSTOCKED
47422,4.1086807,3,UNDERSTOCKED
47469,1.2621775,1,UNDERSTOCKED
47471,1.3394362,2,HEALTHY
47480,3.137048,2,UNDERSTOCKED
47481,0.954669,1,HEALTHY
47502,0.23266943,0,UNDERSTOCKED
47503A,34.81812,47,HEALTHY
47503E,0.39777333,0,UNDERSTOCKED
47503F,0.34970948,0,UNDERSTOCKED
47503G,0.18762368,0,UNDERSTOCKED
47503H,1.318466,1,UNDERSTOCKED
47503J,0.21539108,0,UNDERSTOCKED
47503K,0.34727785,0,UNDERSTOCKED
47504E,0.36868262,0,UNDERSTOCKED
47504F,0.28960696,0,UNDERSTOCKED
47504G,0.214557,0,UNDERSTOCKED
47504H,7.762087,10,HEALTHY
47504J,0.033456143,0,UNDERSTOCKED
47504K,19.769176,25,HEALTHY
47505,0.3024801,0,UNDERSTOCKED
47518F,2.5700955,2,UNDERSTOCKED
47552A,0.050800785,0,UNDERSTOCKED
47554,0.033456143,0,UNDERSTOCKED
47556,0.033456143,0,UNDERSTOCKED
47556B,0.38913053,0,UNDERSTOCKED
47559B,19.356918,47,OVERSTOCKED
47562,0.13547264,0,UNDERSTOCKED
47563A,1.9444398,1,UNDERSTOCKED
47563B,0.050800785,0,UNDERSTOCKED
47566,149.91927,360,OVERSTOCKED
47566B,8.379189,9,HEALTHY
47567B,6.850422,4,UNDERSTOCKED
47568,0.3455335,0,UNDERSTOCKED
47569,0.033456143,0,UNDERSTOCKED
47570,0.18762368,0,UNDERSTOCKED
47570B,0.35189867,0,UNDERSTOCKED
47574A,2.2468321,1,UNDERSTOCKED
47574B,0.13085252,0,UNDERSTOCKED
47578A,1.9599108,1,UNDERSTOCKED
47579,0.18762368,0,UNDERSTOCKED
47580,2.8469818,5,OVERSTOCKED
47581B,0.12342077,0,UNDERSTOCKED
47583A,0.1328595,0,UNDERSTOCKED
47583B,0.09677066,0,UNDERSTOCKED
47585A,1.7628096,2,HEALTHY
47586A,0.4706425,1,OVERSTOCKED
47587A,0.34917584,0,UNDERSTOCKED
47589,0.18762368,0,UNDERSTOCKED
47590A,20.58425,16,UNDERSTOCKED
47590B,20.72993,49,OVERSTOCKED
47591A,0.17464364,0,UNDERSTOCKED
47591B,0.3024801,0,UNDERSTOCKED
47591C,0.3079004,0,UNDERSTOCKED
47591D,51.710796,86,OVERSTOCKED
47592A,0.18762368,0,UNDERSTOCKED
47592B,0.117683806,0,UNDERSTOCKED
47593A,0.21461298,0,UNDERSTOCKED
47593B,7.971768,4,UNDERSTOCKED
47594A,1.0096378,1,HEALTHY
47594B,0.77704173,0,UNDERSTOCKED
47597,0.18483311,0,UNDERSTOCKED
47598,0.17641549,0,UNDERSTOCKED
47599A,10.409076,13,HEALTHY
47599B,7.914458,17,OVERSTOCKED
48103,0.12342077,0,UNDERSTOCKED
48111,8.299608,15,OVERSTOCKED
48116,5.099538,12,OVERSTOCKED
48129,7.4251766,5,UNDERSTOCKED
48138,31.021534,16,UNDERSTOCKED
48173A,0.033456143,0,UNDERSTOCKED
48173C,9.756953,6,UNDERSTOCKED
48175,0.033456143,0,UNDERSTOCKED
48179,0.033456143,0,UNDERSTOCKED
48184,18.31148,25,HEALTHY
48185,13.537571,13,HEALTHY
48187,28.892014,39,HEALTHY
48188,12.517181,24,OVERSTOCKED
48189,0.36930895,0,UNDERSTOCKED
48194,24.98301,41,OVERSTOCKED
48195,0.17464364,0,UNDERSTOCKED
48197,0.30048433,0,UNDERSTOCKED
51008,1.8704,1,UNDERSTOCKED
51012C,0.06634797,0,UNDERSTOCKED
51012L,0.033456143,0,UNDERSTOCKED
51014A,47.563084,42,HEALTHY
51014C,22.34666,50,OVERSTOCKED
51014L,19.26899,38,OVERSTOCKED
51020A,0.3606576,0,UNDERSTOCKED
51020B,0.3606576,0,UNDERSTOCKED
62018,6.4966316,6,HEALTHY
62043B,0.1328595,0,UNDERSTOCKED
62074B,0.12576318,0,UNDERSTOCKED
62086A,0.18399002,0,UNDERSTOCKED
62094B,0.21530247,0,UNDERSTOCKED
62095B,0.2185077,0,UNDERSTOCKED
62096A,0.23328224,0,UNDERSTOCKED
62096B,0.21539108,0,UNDERSTOCKED
62097A,0.033456143,0,UNDERSTOCKED
62097B,0.054290794,0,UNDERSTOCKED
70006,5.88119,12,OVERSTOCKED
70007,4.7613215,10,OVERSTOCKED
71028B,0.18399002,0,UNDERSTOCKED
71038,2.292735,5,OVERSTOCKED
71050,0.38633463,0,UNDERSTOCKED
71053,15.024634,13,HEALTHY
71101A,0.033456143,0,UNDERSTOCKED
71101E,1.2823066,2,OVERSTOCKED
71143,0.13547264,0,UNDERSTOCKED
71215,0.18762368,0,UNDERSTOCKED
71270,1.475707,0,UNDERSTOCKED
71279,1.0324113,1,HEALTHY
71403,0.6705645,1,HEALTHY
71406C,1.0899211,1,HEALTHY
71434B,0.033456143,0,UNDERSTOCKED
71459,77.7161,80,HEALTHY
71477,60.80166,75,HEALTHY
71495A,0.30862677,0,UNDERSTOCKED
71495B,0.52018,0,UNDERSTOCKED
71496A,0.42289484,0,UNDERSTOCKED
71496B,0.18253052,0,UNDERSTOCKED
71510,0.50186175,0,UNDERSTOCKED
72008,0.35637718,0,UNDERSTOCKED
72023F,0.21461298,0,UNDERSTOCKED
72024U,0.21461298,0,UNDERSTOCKED
72038P,0.3024801,0,UNDERSTOCKED
72045D,0.075082846,0,UNDERSTOCKED
72051S,0.18762368,0,UNDERSTOCKED
72083A,0.10128805,0,UNDERSTOCKED
72084B,0.033456143,0,UNDERSTOCKED
72122,2.1101067,2,HEALTHY
72127,1.1119931,1,HEALTHY
72128,1.5523832,0,UNDERSTOCKED
72129,0.1328595,0,UNDERSTOCKED
72130,1.7314968,2,HEALTHY
72131,1.6979667,1,UNDERSTOCKED
72132,0.9016559,1,HEALTHY
72133,0.4829093,1,OVERSTOCKED
72134,0.7712246,0,UNDERSTOCKED
72140E,0.39012378,0,UNDERSTOCKED
72140F,0.18762368,0,UNDERSTOCKED
72225C,2.9672244,5,OVERSTOCKED
72225D,0.3606576,0,UNDERSTOCKED
72232,14.840198,12,HEALTHY
72267,0.054290794,0,UNDERSTOCKED
72349B,5.9503803,3,UNDERSTOCKED
72351A,7.529189,6,UNDERSTOCKED
72351B,13.201808,24,OVERSTOCKED
72369A,0.24033704,0,UNDERSTOCKED
72484,0.35189867,0,UNDERSTOCKED
72487,0.033456143,0,UNDERSTOCKED
72529W,0.25730988,0,UNDERSTOCKED
72586,8.738283,9,HEALTHY
72598,4.842259,5,HEALTHY
72606A,0.18483311,0,UNDERSTOCKED
72708,0.09604395,0,UNDERSTOCKED
72709,0.2083528,0,UNDERSTOCKED
72715,0.1728367,0,UNDERSTOCKED
72724,0.033456143,0,UNDERSTOCKED
72728,0.29827547,0,UNDERSTOCKED
72739B,0.21530247,0,UNDERSTOCKED
72739C,0.21461298,0,UNDERSTOCKED
72740A,0.033456143,0,UNDERSTOCKED
72741,62.583416,150,OVERSTOCKED
72750A,0.23328224,0,UNDERSTOCKED
72750B,0.26385567,0,UNDERSTOCKED
72750C,0.18762368,0,UNDERSTOCKED
72750D,0.13085252,0,UNDERSTOCKED
72751A,0.033456143,0,UNDERSTOCKED
72751B,0.033456143,0,UNDERSTOCKED
72751C,0.033456143,0,UNDERSTOCKED
72752A,0.033456143,0,UNDERSTOCKED
72752B,0.033456143,0,UNDERSTOCKED
72753A,0.1558476,0,UNDERSTOCKED
72753B,0.21539108,0,UNDERSTOCKED
72753C,0.033456143,0,UNDERSTOCKED
72753D,0.1328595,0,UNDERSTOCKED
72754A,0.1328595,0,UNDERSTOCKED
72754B,0.033456143,0,UNDERSTOCKED
72754D,0.033456143,0,UNDERSTOCKED
72755C,0.25738144,0,UNDERSTOCKED
72755D,0.23328224,0,UNDERSTOCKED
72756,0.18399002,0,UNDERSTOCKED
72760B,4.8968463,4,HEALTHY
72771B,0.033456143,0,UNDERSTOCKED
72771C,0.033456143,0,UNDERSTOCKED
72772,0.2185077,0,UNDERSTOCKED
72779,0.1272089,0,UNDERSTOCKED
72780,1.0770876,0,UNDERSTOCKED
72781,0.1328595,0,UNDERSTOCKED
72783,0.17189689,0,UNDERSTOCKED
72785A,0.039951548,0,UNDERSTOCKED
72785B,0.039951548,0,UNDERSTOCKED
72789,0.17352596,0,UNDERSTOCKED
72793,0.1328595,0,UNDERSTOCKED
72796A,0.04765362,0,UNDERSTOCKED
72796B,0.10128805,0,UNDERSTOCKED
72796C,0.033456143,0,UNDERSTOCKED
72798C,0.09604395,0,UNDERSTOCKED
72799A,0.1272089,0,UNDERSTOCKED
72799B,0.033456143,0,UNDERSTOCKED
72799C,0.78752446,1,HEALTHY
72799D,0.1328595,0,UNDERSTOCKED
72799E,3.2585607,3,HEALTHY
72799F,1.5626723,0,UNDERSTOCKED
72800A,0.17352596,0,UNDERSTOCKED
72800B,1.690106,1,UNDERSTOCKED
72800C,1.2665348,1,UNDERSTOCKED
72800D,1.3402134,3,OVERSTOCKED
72800E,5.328612,9,OVERSTOCKED
72800F,0.18762368,0,UNDERSTOCKED
72801C,1.0980508,1,HEALTHY
72801D,0.93597186,1,HEALTHY
72801E,0.3079004,0,UNDERSTOCKED
72801F,0.117683806,0,UNDERSTOCKED
72801G,1.4022337,2,HEALTHY
72802A,2.2280324,1,UNDERSTOCKED
72802B,5.322343,7,HEALTHY
72802C,6.791075,8,HEALTHY
72803A,1.5907845,3,OVERSTOCKED
72803B,0.1328595,0,UNDERSTOCKED
72805,0.050800785,0,UNDERSTOCKED
72807A,2.68662,1,UNDERSTOCKED
72807B,2.9511547,5,OVERSTOCKED
72807C,5.9851074,4,UNDERSTOCKED
72811,0.6440476,0,UNDERSTOCKED
72812,0.23076262,0,UNDERSTOCKED
72814,0.214557,0,UNDERSTOCKED
72815,0.21461298,0,UNDERSTOCKED
72816,4.1758394,5,HEALTHY
72817,21.11253,48,OVERSTOCKED
72818,13.421649,12,HEALTHY
72819,1.5887352,2,HEALTHY
72821,0.1328595,0,UNDERSTOCKED
75011,0.89770734,0,UNDERSTOCKED
75013B,0.23328224,0,UNDERSTOCKED
75049L,24.689674,15,UNDERSTOCKED
75131,0.36930895,0,UNDERSTOCKED
75149N,0.18762368,0,UNDERSTOCKED
75172,0.17495157,0,UNDERSTOCKED
75178,0.51975757,0,UNDERSTOCKED
77079,0.1328595,0,UNDERSTOCKED
77081,0.21539108,0,UNDERSTOCKED
77101A,0.36107084,0,UNDERSTOCKED
78026,0.054290794,0,UNDERSTOCKED
78027,0.039951548,0,UNDERSTOCKED
78033,0.29806718,0,UNDERSTOCKED
78034B,0.11095722,0,UNDERSTOCKED
78056,0.033456143,0,UNDERSTOCKED
78124,1.5641551,1,UNDERSTOCKED
79000,4.4091473,9,OVERSTOCKED
79026B,0.13085252,0,UNDERSTOCKED
79029,0.34917584,0,UNDERSTOCKED
79030A,0.18762368,0,UNDERSTOCKED
79030D,1.324388,2,OVERSTOCKED
79030G,0.34210923,0,UNDERSTOCKED
79051A,2.9460888,1,UNDERSTOCKED
79062D,0.17575584,0,UNDERSTOCKED
79063C,0.79319525,1,HEALTHY
79063D,0.5262598,1,OVERSTOCKED
79065A,0.033456143,0,UNDERSTOCKED
79066K,7.1890087,4,UNDERSTOCKED
79067,0.34722048,0,UNDERSTOCKED
79071B,0.18762368,0,UNDERSTOCKED
79072,0.1728367,0,UNDERSTOCKED
79140,0.075082846,0,UNDERSTOCKED
79144B,0.9957952,0,UNDERSTOCKED
79144C,0.40612337,0,UNDERSTOCKED
79149B,0.21786802,0,UNDERSTOCKED
79151B,0.076548584,0,UNDERSTOCKED
79157B,0.08181595,0,UNDERSTOCKED
79157V,0.13550253,0,UNDERSTOCKED
79160,2.0575697,5,OVERSTOCKED
79161A,0.1955095,0,UNDERSTOCKED
79163,1.6072001,1,UNDERSTOCKED
79164,1.1933271,1,HEALTHY
79172D,0.10128805,0,UNDERSTOCKED
79190A,2.6341631,3,HEALTHY
79190B,2.8975554,1,UNDERSTOCKED
79190D,1.420114,1,UNDERSTOCKED
79191B,1.5234189,2,HEALTHY
79191C,5.668997,11,OVERSTOCKED
79191D,0.33914566,0,UNDERSTOCKED
79192A,0.17495157,0,UNDERSTOCKED
79301,0.033456143,0,UNDERSTOCKED
79302M,3.0458567,2,UNDERSTOCKED
79303A,0.033456143,0,UNDERSTOCKED
79303B,0.17641549,0,UNDERSTOCKED
79303D,0.13085252,0,UNDERSTOCKED
79308B,0.18762368,0,UNDERSTOCKED
79315W,0.21461298,0,UNDERSTOCKED
79320,0.3079004,0,UNDERSTOCKED
79321,92.01024,58,UNDERSTOCKED
79323B,0.18762368,0,UNDERSTOCKED
79323G,0.18762368,0,UNDERSTOCKED
79323GR,0.23987696,0,UNDERSTOCKED
79323LP,0.3606576,0,UNDERSTOCKED
79323P,0.34551284,0,UNDERSTOCKED
79323S,0.1558476,0,UNDERSTOCKED
79323W,0.35329,0,UNDERSTOCKED
79328,0.23328224,0,UNDERSTOCKED
79329,0.10128805,0,UNDERSTOCKED
79331,0.1328595,0,UNDERSTOCKED
79336,0.7308234,0,UNDERSTOCKED
79337,0.37021232,0,UNDERSTOCKED
79338,0.23026262,0,UNDERSTOCKED
79341,0.26385567,0,UNDERSTOCKED
79342B,0.1263563,0,UNDERSTOCKED
79403,0.4315343,0,UNDERSTOCKED
79406,0.50455534,0,UNDERSTOCKED
79413,0.075082846,0,UNDERSTOCKED
79532,0.17495157,0,UNDERSTOCKED
79534,0.17495157,0,UNDERSTOCKED
81950B,0.32432932,0,UNDERSTOCKED
81950V,0.12555252,0,UNDERSTOCKED
81952B,0.2402927,0,UNDERSTOCKED
81952V,1.9939938,3,OVERSTOCKED
81953B,0.07489389,0,UNDERSTOCKED
81953P,0.13085297,0,UNDERSTOCKED
81985A,0.09604395,0,UNDERSTOCKED
82001S,9.467971,9,HEALTHY
82011A,0.2095279,0,UNDERSTOCKED
82011B,0.6029813,0,UNDERSTOCKED
82011C,0.6279397,1,OVERSTOCKED
82011E,0.033456143,0,UNDERSTOCKED
82069,0.039951548,0,UNDERSTOCKED
82072,0.039951548,0,UNDERSTOCKED
82076,0.18399002,0,UNDERSTOCKED
82081,0.13547264,0,UNDERSTOCKED
82093,0.09604395,0,UNDERSTOCKED
82095,0.124512576,0,UNDERSTOCKED
82482,108.450356,226,OVERSTOCKED
82483,30.098055,31,HEALTHY
82484,41.63815,78,OVERSTOCKED
82486,29.49918,30,HEALTHY
82494L,105.028366,249,OVERSTOCKED
82545A,0.12342077,0,UNDERSTOCKED
82551,20.076391,23,HEALTHY
82552,23.981876,24,HEALTHY
82553,0.039951548,0,UNDERSTOCKED
82567,6.651653,12,OVERSTOCKED
82578,16.6105,15,HEALTHY
82580,44.54063,75,OVERSTOCKED
82581,30.401924,31,HEALTHY
82582,41.442993,75,OVERSTOCKED
82583,61.57199,131,OVERSTOCKED
82585,0.18399002,0,UNDERSTOCKED
82587,0.18399002,0,UNDERSTOCKED
82597,0.3606576,0,UNDERSTOCKED
82599,0.3455335,0,UNDERSTOCKED
82600,35.680115,67,OVERSTOCKED
82605,0.21539108,0,UNDERSTOCKED
82607A,0.30048433,0,UNDERSTOCKED
82607C,0.1328595,0,UNDERSTOCKED
82607E,0.17352596,0,UNDERSTOCKED
82613A,0.26735705,0,UNDERSTOCKED
82613B,1.626354,3,OVERSTOCKED
82613C,1.4064003,1,UNDERSTOCKED
82613D,2.0341594,3,HEALTHY
82615,0.26385567,0,UNDERSTOCKED
82616A,0.214557,0,UNDERSTOCKED
82616B,3.6605449,4,HEALTHY
82616C,3.6138766,8,OVERSTOCKED
84006,8.318731,18,OVERSTOCKED
84007,0.13547264,0,UNDERSTOCKED
84012,12.343384,28,OVERSTOCKED
